Paso, Clase 1, Clase 2, Clase 3, Clase 4, Clase 5, Clase 6, Clase 7, Clase 8, Clase 9, Clase 10
1976, 3958, 529, 403, 137, 3, 34, 123, 371, 511, 3931
1977, 3948, 547, 395, 137, 3, 35, 123, 352, 547, 3913
1978, 3966, 529, 382, 147, 6, 33, 128, 347, 548, 3914
1979, 3953, 546, 393, 134, 4, 34, 131, 354, 513, 3938
1980, 3954, 539, 380, 155, 2, 36, 121, 374, 517, 3922
1981, 3973, 535, 366, 153, 3, 38, 118, 367, 498, 3949
1982, 3964, 531, 383, 149, 3, 33, 119, 379, 509, 3930
1983, 3966, 530, 384, 148, 2, 34, 117, 367, 529, 3923
1984, 3961, 540, 388, 138, 3, 38, 133, 331, 529, 3939
1985, 3961, 558, 376, 132, 3, 35, 119, 342, 537, 3937
1986, 3937, 555, 394, 139, 5, 36, 128, 353, 546, 3907
1987, 3937, 563, 376, 149, 5, 42, 121, 356, 539, 3912
1988, 3943, 556, 368, 156, 7, 46, 135, 329, 541, 3919
1989, 3953, 543, 389, 143, 2, 39, 129, 326, 563, 3913
1990, 3965, 535, 381, 145, 4, 36, 121, 339, 563, 3911
1991, 3965, 542, 368, 150, 5, 37, 106, 350, 582, 3895
1992, 3961, 511, 395, 159, 4, 41, 127, 342, 565, 3895
1993, 3966, 522, 391, 148, 3, 40, 108, 360, 556, 3906
1994, 3978, 507, 402, 143, 0, 39, 118, 355, 520, 3938
1995, 3988, 514, 384, 140, 4, 37, 107, 343, 563, 3920
1996, 3999, 510, 387, 132, 2, 36, 105, 346, 537, 3946
1997, 4017, 514, 363, 134, 2, 35, 102, 343, 518, 3972
1998, 4016, 509, 369, 135, 1, 30, 102, 371, 488, 3979
1999, 4009, 528, 349, 138, 6, 33, 116, 324, 536, 3961
